"","X1","X2"
"5634",1,0
"5638",1,0
"5640",0.994,0.006
"5641",0.72,0.28
"5645",1,0
"5653",0.866,0.134
"5654",1,0
"5660",1,0
"5664",0.996,0.004
"5666",1,0
"5668",0.998,0.002
"5672",1,0
"5676",1,0
"5677",0.986,0.014
"5681",1,0
"5683",0.998,0.002
"5684",1,0
"5686",1,0
"5691",1,0
"5693",0.998,0.002
"5698",0.99,0.01
"5703",1,0
"5706",1,0
"5710",1,0
"5714",1,0
"5718",0.874,0.126
"5721",1,0
"5723",0.998,0.002
"5724",0.916,0.084
"5729",1,0
"5738",1,0
"5746",0.992,0.008
"5752",0.996,0.004
"5757",1,0
"5765",1,0
"5767",1,0
"5769",0.868,0.132
"5772",1,0
"5774",1,0
"5776",0.968,0.032
"5787",1,0
"5790",1,0
"5791",0.998,0.002
"5792",0.988,0.012
"5793",0.894,0.106
"5794",1,0
"5799",0.864,0.136
"5800",1,0
"5810",1,0
"5811",0.998,0.002
"5819",0.968,0.032
"5823",1,0
"5834",0.996,0.004
"5838",0.994,0.006
"5842",0.99,0.01
"5847",1,0
"5849",1,0
"5852",0.988,0.012
"5855",0.93,0.07
"5857",1,0
"5862",0.994,0.006
"5863",1,0
"5866",1,0
"5868",0.996,0.004
"5870",1,0
"5874",0.998,0.002
"5887",1,0
"5889",0.998,0.002
"5890",0.998,0.002
"5897",0.998,0.002
"5900",1,0
"5902",0.996,0.004
"5907",1,0
"5910",1,0
"5913",1,0
"5918",1,0
"5919",0.994,0.006
"5922",1,0
"5928",1,0
"5935",1,0
"5936",0.986,0.014
"5940",0.996,0.004
"5945",0.998,0.002
"5951",1,0
"5960",1,0
"5965",1,0
"5968",1,0
"5971",1,0
"5976",1,0
"5977",1,0
"5979",0.312,0.688
"5990",0.998,0.002
"5991",0.988,0.012
"5993",1,0
"6006",1,0
"6009",0.934,0.066
"6013",0.998,0.002
"6014",0.982,0.018
"6019",0.898,0.102
"6022",0.716,0.284
"6026",1,0
"6029",0.996,0.004
"6037",1,0
"6039",0.998,0.002
"6042",1,0
"6043",0.994,0.006
"6054",1,0
"6055",1,0
"6059",1,0
"6060",0.998,0.002
"6061",1,0
"6064",0.998,0.002
"6071",1,0
"6072",1,0
"6076",1,0
"6077",1,0
"6078",1,0
"6079",0.992,0.008
"6082",1,0
"6085",1,0
"6087",1,0
"6090",1,0
"6091",1,0
"6095",0.958,0.042
"6096",1,0
"6097",1,0
"6098",1,0
"6099",1,0
"6104",1,0
"6105",0.954,0.046
"6120",1,0
"6125",1,0
"6141",0.996,0.004
"6143",1,0
"6145",0.996,0.004
"6146",0.996,0.004
"6164",0.978,0.022
"6166",1,0
"6169",1,0
"6172",1,0
"6177",1,0
"6179",0.998,0.002
"6181",1,0
"6189",1,0
"6191",0.88,0.12
"6192",1,0
"6194",1,0
"6195",0.994,0.006
"6196",0.996,0.004
"6199",1,0
"6202",0.994,0.006
"6205",1,0
"6209",1,0
"6210",0.99,0.01
"6211",1,0
"6213",0.996,0.004
"6214",0.9,0.1
"6215",1,0
"6216",0.998,0.002
"6217",1,0
"6219",1,0
"6223",0.998,0.002
"6224",0.998,0.002
"6225",0.998,0.002
"6232",0.732,0.268
"6238",0.998,0.002
"6247",0.998,0.002
"6248",1,0
"6250",1,0
"6253",1,0
"6257",0.998,0.002
"6261",1,0
"6264",1,0
"6271",0.994,0.006
"6273",1,0
"6275",1,0
"6277",1,0
"6279",0.974,0.026
"6287",1,0
"6289",1,0
"6305",1,0
"6306",1,0
"6307",1,0
"6309",0.998,0.002
"6321",0.556,0.444
"6327",1,0
"6329",0.998,0.002
"6336",1,0
"6337",0.998,0.002
"6339",1,0
"6340",0.998,0.002
"6342",1,0
"6343",1,0
"6345",1,0
"6352",1,0
"6354",1,0
"6355",0.858,0.142
"6360",1,0
"6361",0.99,0.01
"6362",1,0
"6363",0.85,0.15
"6364",1,0
"6366",0.844,0.156
"6367",1,0
"6372",0.998,0.002
"6373",1,0
"6377",0.962,0.038
"6380",0.998,0.002
"6387",1,0
"6393",0.998,0.002
"6395",0.626,0.374
"6397",1,0
"6399",0.996,0.004
"6401",0.998,0.002
"6404",1,0
"6408",1,0
"6410",1,0
"6411",0.998,0.002
"6413",1,0
"6418",1,0
"6420",1,0
"6425",1,0
"6437",0.998,0.002
"6439",1,0
"6440",1,0
"6446",1,0
"6451",0.994,0.006
"6456",0.996,0.004
"6459",1,0
"6467",0.918,0.082
"6481",1,0
"6484",1,0
"6489",0.994,0.006
"6492",0.998,0.002
"6494",1,0
"6499",1,0
"6504",1,0
"6505",1,0
"6506",1,0
"6509",0.996,0.004
"6514",1,0
"6515",0.994,0.006
"6516",0.99,0.01
"6522",1,0
"6527",0.998,0.002
"6529",1,0
"6533",1,0
"6534",1,0
"6538",1,0
"6543",1,0
"6545",0.996,0.004
"6548",0.898,0.102
"6549",1,0
"6551",1,0
"6556",1,0
"6558",1,0
"6561",0.998,0.002
"6566",1,0
"6568",1,0
"6576",0.636,0.364
"6577",0.994,0.006
"6578",1,0
"6580",0.996,0.004
"6585",0.928,0.072
"6588",1,0
"6589",0.788,0.212
"6591",0.902,0.098
"6593",0.978,0.022
"6596",0.96,0.04
"6599",1,0
"6600",1,0
"6601",1,0
"6603",1,0
"6608",0.99,0.01
"6613",1,0
"6626",1,0
"6628",1,0
"6630",0.7,0.3
"6633",0.94,0.06
"6637",1,0
"6641",1,0
"6645",0.996,0.004
"6647",0.99,0.01
"6650",1,0
"6655",1,0
"6659",1,0
"6660",1,0
"6663",0.934,0.066
"6665",1,0
"6673",1,0
"6675",0.996,0.004
"6678",1,0
"6679",0.806,0.194
"6682",1,0
"6683",1,0
"6684",1,0
"6690",1,0
"6697",0.994,0.006
"6711",1,0
"6723",0.996,0.004
"6725",1,0
"6728",1,0
"6729",0.972,0.028
"6730",1,0
"6733",0.998,0.002
"6736",0.998,0.002
"6743",0.95,0.05
"6758",0.998,0.002
"6761",0.998,0.002
"6762",1,0
"6763",0.768,0.232
"6764",0.998,0.002
"6767",1,0
"6782",0.998,0.002
"6784",1,0
"6786",1,0
"6791",0.92,0.08
"6794",1,0
"6798",1,0
"6816",1,0
"6824",1,0
"6825",1,0
"6826",0.992,0.008
"6835",0.966,0.034
"6840",0.998,0.002
"6845",1,0
"6847",1,0
"6849",1,0
"6851",1,0
"6853",0.998,0.002
"6854",1,0
"6857",1,0
"6861",0.882,0.118
"6862",0.998,0.002
"6866",0.986,0.014
"6871",1,0
"6875",1,0
"6878",0.99,0.01
"6879",1,0
"6880",1,0
"6881",1,0
"6883",0.924,0.076
"6897",1,0
"6911",0.998,0.002
"6912",0.99,0.01
"6915",1,0
"6919",0.998,0.002
"6922",1,0
"6925",1,0
"6928",1,0
"6929",0.49,0.51
"6936",1,0
"6937",0.998,0.002
"6938",0.796,0.204
"6940",1,0
"6945",1,0
"6946",1,0
"6947",0.998,0.002
"6949",1,0
"6951",0.996,0.004
"6957",1,0
"6959",0.988,0.012
"6965",0.996,0.004
"6967",0.878,0.122
"6970",1,0
"6978",0.998,0.002
"6981",0.992,0.008
"6982",1,0
"6986",1,0
"6987",1,0
"6992",0.986,0.014
"6998",0.676,0.324
"7000",0.962,0.038
"7014",0.996,0.004
"7015",1,0
"7017",0.978,0.022
"7019",0.994,0.006
"7020",1,0
"7021",1,0
"7027",0.992,0.008
"7028",0.998,0.002
"7030",1,0
"7031",0.998,0.002
"7035",1,0
"7039",1,0
"7040",0.972,0.028
"7041",0.82,0.18
"7043",0.582,0.418
"7044",1,0
"7052",0.998,0.002
"7053",0.518,0.482
"7061",1,0
"7062",0.992,0.008
"7077",1,0
"7079",0.998,0.002
"7080",1,0
"7081",1,0
"7082",0.994,0.006
"7083",0.998,0.002
"7088",1,0
"7101",0.996,0.004
"7105",0.998,0.002
"7106",0.994,0.006
"7114",1,0
"7119",1,0
"7122",0.996,0.004
"7124",1,0
"7133",0.996,0.004
"7135",1,0
"7141",0.996,0.004
"7142",1,0
"7143",0.996,0.004
"7145",0.998,0.002
"7150",0.996,0.004
"7155",1,0
"7158",0.998,0.002
"7160",0.998,0.002
"7165",0.952,0.048
"7170",1,0
"7173",0.998,0.002
"7179",0.998,0.002
"7182",0.862,0.138
"7197",0.996,0.004
"7198",0.994,0.006
"7200",0.936,0.064
"7205",1,0
"7214",1,0
"7219",0.998,0.002
"7220",1,0
"7231",1,0
"7238",0.994,0.006
"7239",1,0
"7241",1,0
"7242",0.994,0.006
"7245",1,0
"7250",0.998,0.002
"7257",0.994,0.006
"7262",1,0
"7264",0.996,0.004
"7270",1,0
"7271",1,0
"7273",0.998,0.002
"7274",0.998,0.002
"7284",1,0
"7290",0.828,0.172
"7306",1,0
"7313",0.994,0.006
"7320",0.998,0.002
"7321",1,0
"7325",1,0
"7327",1,0
"7328",1,0
"7338",1,0
"7340",0.984,0.016
"7347",1,0
"7348",1,0
"7353",0.998,0.002
"7356",1,0
"7358",0.998,0.002
"7360",0.888,0.112
"7366",0.996,0.004
"7367",1,0
"7370",1,0
"7381",0.672,0.328
"7386",0.998,0.002
"7391",0.986,0.014
"7392",0.996,0.004
"7396",1,0
"7409",0.728,0.272
"7411",0.998,0.002
"7413",1,0
"7414",0.926,0.074
"7418",0.998,0.002
"7423",0.984,0.016
"7424",1,0
"7428",0.998,0.002
"7438",0.788,0.212
"7439",0.984,0.016
"7442",1,0
"7443",1,0
"7444",0.992,0.008
"7447",1,0
"7453",1,0
"7456",1,0
"7457",1,0
"7462",0.998,0.002
"7463",0.77,0.23
"7464",0.998,0.002
"7466",0.986,0.014
"7476",0.702,0.298
"7480",1,0
"7494",0.846,0.154
"7496",0.996,0.004
"7508",0.998,0.002
"7515",1,0
"7519",0.998,0.002
"7522",1,0
"7523",0.99,0.01
"7530",0.568,0.432
"7533",0.998,0.002
"7534",0.89,0.11
"7537",0.998,0.002
"7538",0.998,0.002
"7545",0.69,0.31
"7550",0.996,0.004
"7552",1,0
"7566",1,0
"7570",0.98,0.02
"7572",0.54,0.46
"7574",0.996,0.004
"7589",0.94,0.06
"7596",0.998,0.002
"7598",1,0
"7600",0.998,0.002
"7601",0.996,0.004
"7605",1,0
"7607",0.998,0.002
"7614",0.46,0.54
"7620",0.998,0.002
"7627",1,0
"7629",0.998,0.002
"7631",1,0
"7632",1,0
"7635",0.996,0.004
"7639",0.996,0.004
"7644",0.964,0.036
"7645",1,0
"7646",0.994,0.006
"7647",0.998,0.002
"7650",0.996,0.004
"7652",0.996,0.004
"7653",0.49,0.51
"7659",1,0
"7662",1,0
"7665",0.994,0.006
"7669",1,0
"7672",0.996,0.004
"7674",0.994,0.006
"7677",0.996,0.004
"7678",0.996,0.004
"7683",0.994,0.006
"7693",0.998,0.002
"7701",0.998,0.002
"7702",0.996,0.004
"7707",1,0
"7709",1,0
"7715",0.994,0.006
"7717",1,0
"7720",0.728,0.272
"7730",1,0
"7731",0.976,0.024
"7732",0.54,0.46
"7736",0.998,0.002
"7741",0.998,0.002
"7742",1,0
"7743",1,0
"7745",0.996,0.004
"7746",1,0
"7749",1,0
"7753",1,0
"7754",0.98,0.02
"7755",1,0
"7761",0.406,0.594
"7764",0.978,0.022
"7765",0.972,0.028
"7766",0.996,0.004
"7768",0.998,0.002
"7779",0.972,0.028
"7784",0.898,0.102
"7792",0.97,0.03
"7793",1,0
"7794",0.838,0.162
"7798",1,0
"7803",0.998,0.002
"7805",1,0
"7808",1,0
"7812",0.424,0.576
"7822",0.992,0.008
"7824",0.684,0.316
"7827",0.998,0.002
"7831",1,0
"7839",0.998,0.002
"7843",0.986,0.014
"7852",1,0
"7856",0.998,0.002
"7859",0.994,0.006
"7860",0.85,0.15
"7861",1,0
"7865",1,0
"7870",0.804,0.196
"7876",0.996,0.004
"7878",1,0
"7884",0.996,0.004
"7889",1,0
"7897",0.972,0.028
"7905",1,0
"7906",1,0
"7911",1,0
"7922",0.994,0.006
"7926",0.968,0.032
"7927",1,0
"7933",0.98,0.02
"7935",1,0
"7936",1,0
"7938",0.998,0.002
"7941",0.584,0.416
"7946",0.894,0.106
"7958",0.996,0.004
"7959",1,0
"7961",0.98,0.02
"7963",0.998,0.002
"7964",0.994,0.006
"7968",0.998,0.002
"7975",0.996,0.004
"7977",1,0
"7978",0.996,0.004
"7985",0.982,0.018
"7986",0.994,0.006
"7987",1,0
"7993",1,0
"7995",0.99,0.01
"8007",0.676,0.324
"8014",1,0
"8024",1,0
"8028",1,0
"8033",0.998,0.002
"8049",0.998,0.002
"8050",0.994,0.006
"8054",0.984,0.016
"8055",0.994,0.006
"8056",1,0
"8058",0.992,0.008
"8061",0.998,0.002
"8066",0.982,0.018
"8075",0.986,0.014
"8079",0.546,0.454
"8085",0.92,0.08
"8086",1,0
"8089",0.986,0.014
"8090",1,0
"8100",0.838,0.162
"8104",0.996,0.004
"8107",0.988,0.012
"8109",0.996,0.004
"8110",0.944,0.056
"8126",0.454,0.546
"8129",1,0
"8131",0.746,0.254
"8134",0.998,0.002
"8135",0.992,0.008
"8145",1,0
"8147",0.988,0.012
"8150",0.994,0.006
"8154",0.998,0.002
"8162",1,0
"8165",0.994,0.006
"8170",0.998,0.002
"8180",0.998,0.002
"8184",0.998,0.002
"8187",0.998,0.002
"8191",1,0
"8192",0.996,0.004
"8193",0.996,0.004
"8197",0.51,0.49
"8201",1,0
"8206",1,0
"8207",1,0
"8210",0.972,0.028
"8214",0.982,0.018
"8216",0.996,0.004
"8217",1,0
"8226",1,0
"8230",0.994,0.006
"8231",0.996,0.004
"8235",1,0
"8238",0.982,0.018
"8244",0.982,0.018
"8248",0.998,0.002
"8249",0.998,0.002
"8250",0.772,0.228
"8253",1,0
"8257",0.842,0.158
"8258",0.996,0.004
"8259",0.996,0.004
"8261",1,0
"8262",0.994,0.006
"8276",0.992,0.008
"8279",0.988,0.012
"8284",0.992,0.008
"8285",0.966,0.034
"8297",0.98,0.02
"8299",0.97,0.03
"8301",0.996,0.004
"8309",0.946,0.054
"8318",1,0
"8327",0.99,0.01
"8328",1,0
"8331",0.996,0.004
"8334",1,0
"8336",1,0
"8341",1,0
"8342",0.99,0.01
"8343",0.596,0.404
"8344",0.984,0.016
"8345",0.988,0.012
"8347",0.992,0.008
"8350",1,0
"8353",1,0
"8354",0.996,0.004
"8357",0.998,0.002
"8358",0.998,0.002
"8359",0.992,0.008
"8362",1,0
"8366",1,0
"8368",0.992,0.008
"8373",0.998,0.002
"8376",0.982,0.018
"8378",1,0
"8383",0.998,0.002
"8389",0.786,0.214
"8391",1,0
"8397",0.998,0.002
"8398",1,0
"8401",0.998,0.002
"8405",1,0
"8412",0.754,0.246
"8420",0.998,0.002
"8423",0.998,0.002
"8424",0.998,0.002
"8425",0.998,0.002
"8428",0.902,0.098
"8432",1,0
"8433",1,0
"8434",0.978,0.022
"8435",0.994,0.006
"8440",0.99,0.01
"8442",0.996,0.004
"8445",1,0
"8449",0.996,0.004
"8452",0.998,0.002
"8458",1,0
"8462",0.998,0.002
"8466",1,0
"8467",0.996,0.004
"8469",1,0
"8472",0.86,0.14
"8474",0.994,0.006
"8480",0.99,0.01
"8491",0.998,0.002
"8493",0.998,0.002
"8495",1,0
"8499",1,0
"8501",0.994,0.006
"8503",0.712,0.288
"8505",0.958,0.042
"8506",0.998,0.002
"8508",0.998,0.002
"8518",1,0
"8527",1,0
"8532",0.996,0.004
"8533",0.998,0.002
"8536",0.648,0.352
"8543",0.328,0.672
"8545",0.996,0.004
"8552",0.972,0.028
"8555",0.462,0.538
"8556",0.994,0.006
"8564",0.998,0.002
"8566",0.998,0.002
"8567",1,0
"8568",0.786,0.214
"8573",0.994,0.006
"8574",0.994,0.006
"8577",0.998,0.002
"8579",0.994,0.006
"8588",0.998,0.002
"8602",1,0
"8603",0.97,0.03
"8606",0.774,0.226
"8609",0.994,0.006
"8610",0.868,0.132
"8613",0.994,0.006
"8616",1,0
"8623",1,0
"8629",0.998,0.002
"8633",0.998,0.002
"8636",1,0
"8646",0.958,0.042
"8648",1,0
"8651",0.998,0.002
"8653",1,0
"8655",0.992,0.008
"8656",1,0
"8659",1,0
"8663",0.996,0.004
"8665",1,0
"8667",0.97,0.03
"8671",0.996,0.004
"8684",0.998,0.002
"8686",1,0
"8691",0.982,0.018
"8694",1,0
"8696",1,0
"8699",1,0
"8701",1,0
"8703",0.994,0.006
"8704",0.99,0.01
"8719",0.656,0.344
"8722",0.818,0.182
"8726",0.994,0.006
"8728",1,0
"8729",0.574,0.426
"8738",0.998,0.002
"8740",0.99,0.01
"8742",0.99,0.01
"8758",0.994,0.006
"8759",1,0
"8764",0.99,0.01
"8768",0.996,0.004
"8769",1,0
"8770",0.998,0.002
"8781",0.998,0.002
"8787",0.996,0.004
"8790",1,0
"8801",0.998,0.002
"8802",0.596,0.404
"8806",1,0
"8809",0.99,0.01
"8820",0.998,0.002
"8825",1,0
"8829",0.996,0.004
"8832",0.994,0.006
"8839",0.994,0.006
"8841",0.998,0.002
"8846",1,0
"8849",1,0
"8851",0.996,0.004
"8853",0.998,0.002
"8858",0.998,0.002
"8874",0.998,0.002
"8876",0.998,0.002
"8881",1,0
"8883",1,0
"8888",0.988,0.012
"8889",0.996,0.004
"8892",1,0
"8897",0.996,0.004
"8899",0.998,0.002
"8903",0.998,0.002
"8908",1,0
"8912",0.994,0.006
"8913",0.732,0.268
"8920",0.998,0.002
"8922",1,0
"8926",1,0
"8927",1,0
"8930",1,0
"8931",0.9,0.1
"8935",1,0
"8938",1,0
"8942",1,0
"8944",0.998,0.002
"8945",0.466,0.534
"8946",1,0
"8947",1,0
"8950",1,0
"8953",0.852,0.148
"8957",0.996,0.004
"8959",0.568,0.432
"8965",0.998,0.002
"8969",1,0
"8971",1,0
"8972",0.996,0.004
"8977",1,0
"8987",0.982,0.018
"8991",0.952,0.048
"8996",1,0
"8998",0.998,0.002
"9000",1,0
"9001",0.994,0.006
"9004",0.618,0.382
"9005",0.998,0.002
"9009",0.998,0.002
"9019",0.996,0.004
"9022",1,0
"9024",0.998,0.002
"9025",0.998,0.002
"9027",0.936,0.064
"9030",1,0
"9032",1,0
"9036",0.994,0.006
"9037",0.994,0.006
"9038",0.998,0.002
"9040",0.988,0.012
"9045",0.996,0.004
"9052",0.99,0.01
"9053",0.328,0.672
"9056",1,0
"9060",0.994,0.006
"9062",0.948,0.052
"9064",0.996,0.004
"9068",1,0
"9069",1,0
"9071",1,0
"9072",1,0
"9079",0.994,0.006
"9086",0.996,0.004
"9088",0.998,0.002
"9089",0.986,0.014
"9091",0.998,0.002
"9094",1,0
"9095",0.996,0.004
"9097",1,0
"9099",0.992,0.008
"9105",0.996,0.004
"9108",0.998,0.002
"9111",0.984,0.016
"9114",0.798,0.202
"9120",0.998,0.002
"9123",0.998,0.002
"9125",0.998,0.002
"9127",1,0
"9129",0.992,0.008
"9130",1,0
"9141",0.996,0.004
"9145",0.992,0.008
"9152",1,0
"9158",0.996,0.004
"9160",0.998,0.002
"9163",0.99,0.01
"9171",0.996,0.004
"9178",1,0
"9180",0.996,0.004
"9181",0.992,0.008
"9182",0.99,0.01
"9183",0.996,0.004
"9186",1,0
"9198",1,0
"9212",0.992,0.008
"9213",0.41,0.59
"9217",1,0
"9230",0.998,0.002
"9235",0.996,0.004
"9243",0.504,0.496
"9250",0.998,0.002
"9251",1,0
"9252",0.418,0.582
"9259",0.412,0.588
"9288",1,0
"9289",0.998,0.002
"9290",1,0
"9304",0.998,0.002
"9308",1,0
"9315",0.998,0.002
"9316",0.994,0.006
"9318",0.998,0.002
"9324",1,0
"9325",0.99,0.01
"9329",1,0
"9330",1,0
"9334",1,0
"9337",1,0
"9344",1,0
"9347",0.35,0.65
"9349",0.996,0.004
"9360",1,0
"9369",1,0
"9372",0.994,0.006
"9377",1,0
"9385",0.998,0.002
"9395",0.982,0.018
"9397",0.992,0.008
"9398",0.512,0.488
"9401",1,0
"9410",0.998,0.002
"9416",1,0
"9417",0.982,0.018
"9419",0.998,0.002
"9433",0.406,0.594
"9434",1,0
"9437",0.998,0.002
"9439",0.998,0.002
"9444",0.996,0.004
"9445",0.832,0.168
"9450",0.994,0.006
"9455",1,0
"9458",0.988,0.012
"9461",0.998,0.002
"9464",0.996,0.004
"9480",1,0
"9481",0.992,0.008
"9489",1,0
"9491",0.796,0.204
"9499",1,0
"9500",0.986,0.014
"9504",0.702,0.298
"9507",0.998,0.002
"9508",0.996,0.004
"9509",1,0
"9511",1,0
"9513",1,0
"9514",1,0
"9522",0.994,0.006
"9523",0.988,0.012
"9528",0.998,0.002
"9529",1,0
"9533",0.994,0.006
"9535",0.99,0.01
"9540",0.994,0.006
"9541",1,0
"9542",1,0
"9544",0.908,0.092
"9546",1,0
"9550",1,0
"9552",0.996,0.004
"9554",0.858,0.142
"9555",1,0
"9569",1,0
"9572",0.99,0.01
"9579",1,0
"9582",1,0
"9583",0.998,0.002
"9587",0.99,0.01
"9595",1,0
"9599",0.658,0.342
"9607",0.992,0.008
"9608",1,0
"9610",1,0
"9616",1,0
"9618",1,0
"9619",0.998,0.002
"9620",0.998,0.002
"9627",1,0
"9629",1,0
"9640",1,0
"9642",1,0
"9644",0.992,0.008
"9645",1,0
"9651",0.442,0.558
"9652",1,0
"9670",0.998,0.002
"9677",0.998,0.002
"9678",1,0
"9680",0.998,0.002
"9682",0.996,0.004
"9685",0.998,0.002
"9687",0.996,0.004
"9689",0.996,0.004
"9690",0.992,0.008
"9692",0.906,0.094
"9696",0.96,0.04
"9701",0.994,0.006
"9707",1,0
"9710",1,0
"9712",0.994,0.006
"9714",0.996,0.004
"9716",0.988,0.012
"9717",0.998,0.002
"9721",0.994,0.006
"9722",0.99,0.01
"9726",1,0
"9727",0.918,0.082
"9731",1,0
"9735",0.998,0.002
"9738",0.998,0.002
"9740",0.996,0.004
"9742",0.512,0.488
"9745",1,0
"9746",1,0
"9752",0.996,0.004
"9760",0.996,0.004
"9762",1,0
"9767",0.9,0.1
"9774",0.992,0.008
"9775",0.998,0.002
"9781",1,0
"9784",1,0
"9786",0.992,0.008
"9791",0.998,0.002
"9792",1,0
"9796",0.974,0.026
"9799",0.998,0.002
"9802",1,0
"9804",0.998,0.002
"9807",0.998,0.002
"9810",0.998,0.002
"9824",1,0
"9825",1,0
"9827",1,0
"9833",1,0
"9834",0.998,0.002
"9836",0.996,0.004
"9850",0.988,0.012
"9855",0.996,0.004
"9861",1,0
"9864",0.996,0.004
"9868",1,0
"9870",1,0
"9871",0.996,0.004
"9874",0.998,0.002
"9875",0.992,0.008
"9877",1,0
"9878",1,0
"9881",0.996,0.004
"9883",0.978,0.022
"9884",0.99,0.01
"9889",1,0
"9894",0.444,0.556
"9896",0.986,0.014
"9900",0.66,0.34
"9902",0.502,0.498
"9903",0.998,0.002
"9905",0.832,0.168
"9908",0.57,0.43
"9917",0.998,0.002
"9929",0.992,0.008
"9931",0.994,0.006
"9933",1,0
"9942",0.42,0.58
"9946",0.994,0.006
"9947",0.996,0.004
"9948",0.998,0.002
"9958",1,0
"9960",0.848,0.152
"9964",0.998,0.002
"9969",1,0
"9973",1,0
"9975",0.996,0.004
"9978",0.998,0.002
"9979",1,0
"9980",1,0
"9987",0.998,0.002
"9988",0.434,0.566
"9998",0.998,0.002
"10003",0.992,0.008
"10006",1,0
"10010",1,0
"10013",0.994,0.006
"10014",0.83,0.17
"10022",1,0
"10024",1,0
"10027",0.992,0.008
"10045",0.998,0.002
"10046",0.996,0.004
"10047",0.994,0.006
"10049",0.998,0.002
"10055",0.856,0.144
"10057",1,0
"10059",1,0
"10064",1,0
"10070",1,0
"10074",0.998,0.002
"10084",0.712,0.288
"10086",0.998,0.002
"10087",0.988,0.012
"10088",1,0
"10104",1,0
"10109",0.996,0.004
"10114",1,0
"10116",0.994,0.006
"10122",1,0
"10124",1,0
"10130",0.998,0.002
"10131",0.998,0.002
"10132",0.794,0.206
"10140",0.998,0.002
"10144",0.276,0.724
"10145",0.902,0.098
"10146",0.898,0.102
"10147",0.998,0.002
"10158",0.43,0.57
"10161",0.442,0.558
"10165",0.626,0.374
"10169",0.998,0.002
"10170",0.576,0.424
"10171",1,0
"10173",0.996,0.004
"10176",1,0
"10184",0.998,0.002
"10186",1,0
"10200",1,0
"10201",0.994,0.006
"10202",1,0
"10210",0.718,0.282
"10211",0.998,0.002
"10212",1,0
"10214",1,0
"10216",1,0
"10218",0.966,0.034
"10221",0.998,0.002
"10222",0.984,0.016
"10225",1,0
"10230",0.69,0.31
"10231",1,0
"10235",0.986,0.014
"10236",0.994,0.006
"10241",1,0
"10244",0.974,0.026
"10261",1,0
"10264",1,0
"10267",0.998,0.002
"10268",0.998,0.002
"10269",0.998,0.002
"10272",1,0
"10273",0.998,0.002
"10280",0.998,0.002
"10296",1,0
"10307",0.998,0.002
"10310",0.998,0.002
"10315",0.998,0.002
"10318",0.994,0.006
"10322",1,0
"10333",0.392,0.608
"10334",1,0
"10335",1,0
"10336",0.998,0.002
"10345",1,0
"10351",0.998,0.002
"10352",0.52,0.48
"10353",0.998,0.002
"10354",0.578,0.422
"10359",1,0
"10361",0.992,0.008
"10362",0.974,0.026
"10364",0.972,0.028
"10368",0.958,0.042
"10372",0.928,0.072
"10375",1,0
"10377",0.998,0.002
"10379",1,0
"10380",1,0
"10387",1,0
"10396",1,0
"10402",0.998,0.002
"10404",0.898,0.102
"10405",0.986,0.014
"10408",0.998,0.002
"10411",0.994,0.006
"10417",0.998,0.002
"10419",0.568,0.432
"10420",0.998,0.002
"10426",1,0
"10431",0.998,0.002
"10435",0.974,0.026
"10441",1,0
"10449",1,0
"10451",1,0
"10455",1,0
"10456",0.996,0.004
"10463",0.996,0.004
"10467",0.982,0.018
"10470",0.994,0.006
"10476",1,0
"10477",0.998,0.002
"10481",1,0
"10482",0.99,0.01
"10485",1,0
"10494",0.998,0.002
"10496",1,0
"10500",0.996,0.004
"10501",0.996,0.004
"10504",0.998,0.002
"10506",1,0
"10507",0.994,0.006
"10509",0.994,0.006
"10513",1,0
"10515",0.996,0.004
"10516",1,0
"10518",1,0
"10520",0.974,0.026
"10523",1,0
"10524",1,0
"10525",1,0
"10531",0.998,0.002
"10533",1,0
"10538",1,0
"10544",1,0
"10550",0.998,0.002
"10552",1,0
"10556",0.982,0.018
"10561",1,0
"10565",1,0
"10569",1,0
"10571",0.998,0.002
"10576",1,0
"10581",1,0
"10585",0.998,0.002
"10586",0.998,0.002
"10589",0.996,0.004
"10591",1,0
"10593",1,0
"10602",1,0
"10603",1,0
"10605",0.96,0.04
"10606",1,0
"10607",1,0
"10617",0.996,0.004
"10619",1,0
"10629",0.996,0.004
"10630",1,0
"10631",0.996,0.004
"10633",1,0
"10639",1,0
"10640",0.904,0.096
"10649",0.562,0.438
"10654",0.996,0.004
"10655",0.998,0.002
"10663",0.994,0.006
"10664",0.566,0.434
"10666",0.988,0.012
"10669",1,0
"10674",0.93,0.07
"10680",1,0
"10685",0.974,0.026
"10687",1,0
"10690",0.994,0.006
"10693",1,0
"10707",1,0
"10708",0.54,0.46
"10711",1,0
"10712",1,0
"10718",0.998,0.002
"10735",0.998,0.002
"10738",0.998,0.002
"10743",0.988,0.012
"10745",0.996,0.004
"10746",0.99,0.01
"10751",0.996,0.004
"10757",0.982,0.018
"10760",0.996,0.004
"10764",0.992,0.008
"10766",0.848,0.152
"10767",0.998,0.002
"10772",1,0
"10773",1,0
"10775",1,0
"10776",1,0
"10781",1,0
"10784",1,0
"10787",0.998,0.002
"10789",0.998,0.002
"10799",0.996,0.004
"10801",0.994,0.006
"10803",0.996,0.004
"10808",0.996,0.004
"10811",0.994,0.006
"10818",1,0
"10820",1,0
"10821",1,0
"10823",0.998,0.002
"10829",0.994,0.006
"10835",0.992,0.008
"10838",1,0
"10842",0.51,0.49
"10846",1,0
"10848",1,0
